Subbasin ID,HRU ID,Cell Count,HRU Area (m²),HRU Area (acres),SWAT ID,MUKEY ID,Slope Class
3,1119,50,5000,1.24,11,286304,1
3,1136,60,6000,1.48,20,286298,3
3,1137,58,5800,1.43,43,286289,2
3,1139,262,26200,6.47,20,286298,2
3,1142,433,43300,10.7,20,286298,1
3,1145,50,5000,1.24,20,286304,2
3,1157,53,5300,1.31,20,286304,1
3,1251,66,6600,1.63,43,286304,2
3,1307,304,30400,7.51,43,286304,1
3,1427,56,5600,1.38,41,286307,4
3,1444,57,5700,1.41,43,286297,3
3,1454,106,10600,2.62,43,286297,2
3,1462,49,4900,1.21,43,286229,2
3,1564,56,5600,1.38,41,286240,1
3,1635,55,5500,1.36,41,286242,2
3,1636,53,5300,1.31,41,286242,1
3,1654,81,8100,2.0,41,286212,4
3,1667,158,15800,3.9,43,286242,1
3,1715,87,8700,2.15,81,286209,2
3,1736,155,15500,3.83,41,286209,2
3,1737,371,37100,9.17,41,286209,1
3,1738,292,29200,7.22,81,286209,1
3,1754,46,4600,1.14,41,286297,4
3,1755,49,4900,1.21,41,286209,3
3,1756,92,9200,2.27,81,286209,3
3,1768,100,10000,2.47,43,286209,1
3,1769,730,73000,18.04,82,286209,2
3,1789,64,6400,1.58,43,286209,2
3,1790,2606,260600,64.4,82,286209,1
3,1845,41,4100,1.01,43,286307,1
3,1856,83,8300,2.05,82,286209,3
3,1876,57,5700,1.41,41,286242,3
3,1891,60,6000,1.48,23,286297,3
3,1893,116,11600,2.87,23,286297,2
3,1894,43,4300,1.06,23,286297,1
3,2003,143,14300,3.53,21,286209,1
3,2011,82,8200,2.03,21,286209,2
3,2021,103,10300,2.55,82,286256,1
3,2022,43,4300,1.06,82,286256,2
3,2083,599,59900,14.8,82,286208,2
3,2084,146,14600,3.61,82,286234,1
3,2096,3923,392300,96.94,82,286208,1
3,2097,99,9900,2.45,82,286234,2
3,2108,275,27500,6.8,91,2519931,1
3,2126,72,7200,1.78,91,286208,1
3,2171,42,4200,1.04,41,2519931,1
3,2179,50,5000,1.24,21,286313,2
3,2191,70,7000,1.73,20,286209,1
3,2192,430,43000,10.63,11,286303,1
3,2200,88,8800,2.17,21,286313,1
3,2209,318,31800,7.86,41,286313,2
3,2236,118,11800,2.92,41,286313,3
3,2261,100,10000,2.47,21,286210,2
3,2265,103,10300,2.55,43,286210,2
3,2274,94,9400,2.32,43,286210,1
3,2280,702,70200,17.35,61,286209,1
3,2281,80,8000,1.98,20,286208,1
3,2291,49,4900,1.21,82,286208,3
3,2308,632,63200,15.62,43,286208,1
3,2311,225,22500,5.56,43,286208,2
3,2333,78,7800,1.93,61,286289,1
3,2335,3540,354000,87.48,61,286208,1
3,2344,153,15300,3.78,43,286313,1
3,2356,897,89700,22.17,61,286208,2
3,2364,44,4400,1.09,19,286209,2
3,2371,90,9000,2.22,19,286209,1
3,2372,303,30300,7.49,61,286208,3
3,2386,222,22200,5.49,22,286210,2
3,2387,216,21600,5.34,22,286210,1
3,2407,56,5600,1.38,22,286210,3
3,2408,92,9200,2.27,61,286208,4
3,2463,221,22100,5.46,22,286212,2
3,2474,395,39500,9.76,22,286313,1
3,2475,123,12300,3.04,22,286212,3
3,2476,100,10000,2.47,22,286212,1
3,2487,146,14600,3.61,41,286313,1
3,2488,51,5100,1.26,43,286313,2
3,2509,129,12900,3.19,61,286209,3
3,2516,269,26900,6.65,61,286209,2
3,2517,55,5500,1.36,61,286242,1
3,2537,94,9400,2.32,41,286208,2
3,2538,97,9700,2.4,61,286209,4
3,2540,63,6300,1.56,21,286241,3
3,2550,289,28900,7.14,41,286208,1
3,2553,68,6800,1.68,21,286241,2
3,2555,43,4300,1.06,85,286301,1
3,2556,106,10600,2.62,21,286241,1
3,2598,46,4600,1.14,22,286212,4
3,2611,108,10800,2.67,22,286279,1
3,2612,42,4200,1.04,33,286208,2
3,2619,178,17800,4.4,22,286313,2
3,2620,77,7700,1.9,33,286208,1
3,2623,83,8300,2.05,21,286241,4
3,2624,71,7100,1.75,41,286241,4
3,2640,102,10200,2.52,41,286241,1
3,2641,72,7200,1.78,41,286241,3
3,2651,54,5400,1.33,43,286279,1
3,2653,76,7600,1.88,41,286241,2
3,2663,106,10600,2.62,22,286313,3
3,2692,107,10700,2.64,41,286242,4
3,2720,64,6400,1.58,43,286208,3
3,2770,88,8800,2.17,41,286313,4
3,2773,81,8100,2.0,22,286208,2
3,2793,171,17100,4.23,22,286208,1
3,2807,46,4600,1.14,22,286284,1
3,2808,580,58000,14.33,21,286208,1
3,2819,94,9400,2.32,43,286284,1
3,2820,149,14900,3.68,21,286208,2
3,2855,309,30900,7.64,41,286282,1
3,2867,160,16000,3.95,11,286282,1
3,2906,94,9400,2.32,43,286234,1
3,2931,43,4300,1.06,43,286282,1
3,2937,173,17300,4.27,81,286234,1
3,2944,134,13400,3.31,81,286234,2
3,2953,80,8000,1.98,81,286208,2
3,2954,356,35600,8.8,81,286208,1
3,2967,46,4600,1.14,81,286234,3
3,2976,127,12700,3.14,41,286282,2
3,2996,56,5600,1.38,41,286282,3
3,3003,56,5600,1.38,61,286278,1
3,3018,44,4400,1.09,61,286278,2
3,3019,49,4900,1.21,61,286278,3
3,3058,55,5500,1.36,71,286234,1
3,3102,57,5700,1.41,19,286208,1
3,3104,61,6100,1.51,61,286234,2
3,3115,160,16000,3.95,82,286289,1
3,3116,46,4600,1.14,19,286208,2
3,3118,45,4500,1.11,82,286282,1
3,3120,59,5900,1.46,61,286234,1
3,3308,130,13000,3.21,43,286289,1
3,3562,69,6900,1.71,23,286208,1
4,2427,204,20400,5.04,41,286254,2
4,2437,110,11000,2.72,41,286254,1
4,2457,62,6200,1.53,41,286226,1
4,2458,135,13500,3.34,41,286226,2
4,2468,154,15400,3.81,41,286254,3
4,2469,123,12300,3.04,41,286226,3
4,2470,72,7200,1.78,41,286226,4
4,2485,77,7700,1.9,20,286226,3
4,2486,48,4800,1.19,20,286226,1
4,2499,44,4400,1.09,20,286226,4
4,2500,116,11600,2.87,20,286226,2
4,2529,996,99600,24.61,43,286226,3
4,2530,1438,143800,35.53,43,286226,2
4,2531,864,86400,21.35,43,286226,1
4,2546,247,24700,6.1,43,286226,4
4,2576,43,4300,1.06,19,286226,2
4,2678,43,4300,1.06,43,286229,2
4,2739,132,13200,3.26,21,286226,2
4,2740,89,8900,2.2,21,286226,1
4,2768,75,7500,1.85,21,286226,3
4,2800,290,29000,7.17,43,286254,1
4,2801,447,44700,11.05,43,286254,2
4,2846,63,6300,1.56,43,286269,1
4,2847,1545,154500,38.18,43,286240,2
4,2860,61,6100,1.51,43,286269,2
4,2861,345,34500,8.53,43,286254,3
4,2862,1165,116500,28.79,43,286240,3
4,2868,979,97900,24.19,43,286240,4
4,2879,129,12900,3.19,43,286269,4
4,2880,59,5900,1.46,43,286269,3
4,2883,152,15200,3.76,20,286254,2
4,2884,72,7200,1.78,20,286254,3
4,2885,51,5100,1.26,20,286254,1
4,2895,1338,133800,33.06,43,286240,1
4,2901,47,4700,1.16,53,286269,4
4,2903,91,9100,2.25,20,286240,2
4,2909,47,4700,1.16,53,286269,2
4,2910,41,4100,1.01,20,286269,4
4,2911,55,5500,1.36,20,286240,3
4,2913,78,7800,1.93,43,286241,2
4,2914,51,5100,1.26,20,286269,3
4,2924,58,5800,1.43,43,286241,1
4,2925,84,8400,2.08,43,286241,3
4,2926,249,24900,6.15,43,286241,4
4,2983,83,8300,2.05,33,286269,1
4,2989,148,14800,3.66,43,286284,1
4,2990,84,8400,2.08,43,286284,3
4,2991,60,6000,1.48,43,286284,4
4,3000,122,12200,3.01,43,286284,2
4,3045,127,12700,3.14,20,286240,1
4,3064,127,12700,3.14,43,286204,3
4,3072,141,14100,3.48,81,286204,2
4,3073,68,6800,1.68,81,286240,3
4,3081,45,4500,1.11,71,286240,4
4,3083,75,7500,1.85,81,286204,1
4,3084,69,6900,1.71,81,286240,4
4,3094,64,6400,1.58,81,286240,2
4,3101,327,32700,8.08,43,286204,2
4,3143,159,15900,3.93,43,286254,4
4,3144,731,73100,18.06,43,286204,1
4,3150,91,9100,2.25,33,286254,4
4,3188,228,22800,5.63,43,286242,2
4,3189,79,7900,1.95,81,286240,1
4,3210,154,15400,3.81,43,286242,3
4,3223,68,6800,1.68,43,286249,4
4,3224,528,52800,13.05,43,286249,1
4,3235,194,19400,4.79,43,286242,1
4,3236,58,5800,1.43,43,286249,3
4,3242,176,17600,4.35,43,286242,4
4,3243,167,16700,4.13,43,286249,2
4,3253,105,10500,2.59,43,286212,1
4,3254,68,6800,1.68,43,286212,2
4,3258,68,6800,1.68,81,286310,2
4,3270,174,17400,4.3,21,286310,1
4,3271,79,7900,1.95,21,286310,2
4,3273,1783,178300,44.06,43,286310,1
4,3274,1158,115800,28.61,43,286310,2
4,3275,167,16700,4.13,81,286310,1
4,3295,610,61000,15.07,43,286310,4
4,3297,47,4700,1.16,20,286310,1
4,3298,703,70300,17.37,43,286310,3
4,3325,207,20700,5.12,41,286284,1
4,3331,65,6500,1.61,41,286284,3
4,3332,124,12400,3.06,41,286284,2
4,3351,114,11400,2.82,43,286288,4
4,3352,92,9200,2.27,43,286288,3
4,3353,585,58500,14.46,43,286288,1
4,3362,129,12900,3.19,43,286288,2
4,3369,90,9000,2.22,41,286254,4
4,3374,47,4700,1.16,21,286242,3
4,3375,56,5600,1.38,21,286242,2
4,3379,44,4400,1.09,21,286242,1
4,3392,367,36700,9.07,41,286288,1
4,3420,367,36700,9.07,82,286310,1
4,3436,114,11400,2.82,21,286254,2
4,3437,59,5900,1.46,21,286254,3
4,3443,169,16900,4.18,82,286310,2
4,3459,90,9000,2.22,41,2519932,1
4,3472,145,14500,3.58,43,2519932,1
4,3492,58,5800,1.43,21,286254,1
4,3530,52,5200,1.28,41,286212,2
4,3769,68,6800,1.68,82,286310,3
4,3770,94,9400,2.32,43,2519931,3
4,3771,99,9900,2.45,43,2519931,2
4,3793,214,21400,5.29,43,2519931,1
4,3856,1538,153800,38.0,41,2519931,1
4,4339,119,11900,2.94,91,2519931,1
5,1302,3505,350500,86.61,43,286226,3
5,1303,1542,154200,38.1,43,286226,1
5,1308,1608,160800,39.73,43,286226,4
5,1317,4254,425400,105.12,43,286226,2
5,1336,743,74300,18.36,41,286226,4
5,1337,1171,117100,28.94,41,286226,3
5,1341,1619,161900,40.01,41,286226,2
5,1342,949,94900,23.45,41,286226,1
5,1361,581,58100,14.36,43,286227,2
5,1362,1025,102500,25.33,43,286227,3
5,1363,1035,103500,25.58,43,286227,4
5,1364,48,4800,1.19,43,286288,4
5,1365,143,14300,3.53,41,286288,3
5,1366,348,34800,8.6,41,286288,2
5,1373,91,9100,2.25,43,286227,1
5,1374,58,5800,1.43,43,286288,3
5,1375,568,56800,14.04,41,286288,1
5,1395,126,12600,3.11,43,286288,2
5,1404,79,7900,1.95,41,286288,4
5,1429,172,17200,4.25,41,286227,4
5,1430,162,16200,4.0,41,286227,3
5,1464,48,4800,1.19,25,286226,4
5,1465,139,13900,3.43,20,286226,4
5,1466,56,5600,1.38,20,286227,2
5,1481,53,5300,1.31,25,286301,4
5,1490,1512,151200,37.36,43,286214,3
5,1508,1073,107300,26.51,43,286214,4
5,1509,293,29300,7.24,41,286282,1
5,1520,168,16800,4.15,91,286282,1
5,1530,87,8700,2.15,41,286282,2
5,1547,1824,182400,45.07,43,286214,2
5,1566,71,7100,1.75,41,286227,2
5,1596,103,10300,2.55,41,286301,1
5,1630,1006,100600,24.86,43,286214,1
5,1631,730,73000,18.04,43,286228,4
5,1632,410,41000,10.13,41,286228,4
5,1637,219,21900,5.41,43,286228,3
5,1655,52,5200,1.28,41,286228,3
5,1668,100,10000,2.47,43,286288,1
5,1717,109,10900,2.69,11,286282,1
5,1739,274,27400,6.77,43,2519932,1
5,1740,223,22300,5.51,43,2519932,2
5,1741,176,17600,4.35,43,2519932,3
5,1758,424,42400,10.48,43,286234,4
5,1770,854,85400,21.1,43,286234,3
5,1791,925,92500,22.86,43,286234,1
5,1793,51,5100,1.26,21,286227,4
5,1806,1153,115300,28.49,43,286234,2
5,1808,52,5200,1.28,21,286227,3
5,1846,571,57100,14.11,43,286266,1
5,1857,1642,164200,40.57,43,286266,2
5,1858,461,46100,11.39,41,286214,3
5,1871,229,22900,5.66,41,286214,4
5,1877,433,43300,10.7,41,286214,2
5,1905,1311,131100,32.4,41,2519932,1
5,1930,999,99900,24.69,43,286266,3
5,1931,351,35100,8.67,41,2519932,2
5,1932,1128,112800,27.87,41,286254,2
5,1942,61,6100,1.51,19,286214,2
5,1944,562,56200,13.89,41,286254,1
5,1955,833,83300,20.58,41,286254,3
5,1960,284,28400,7.02,41,286234,3
5,1961,1155,115500,28.54,43,286254,3
5,1962,386,38600,9.54,41,286254,4
5,1973,172,17200,4.25,41,286234,4
5,1974,438,43800,10.82,41,286234,2
5,1975,140,14000,3.46,20,286226,3
5,1976,1810,181000,44.73,43,286254,2
5,1983,88,8800,2.17,20,286226,1
5,1984,75,7500,1.85,20,286254,2
5,1991,445,44500,11.0,41,286234,1
5,1992,145,14500,3.58,41,2519932,3
5,1994,41,4100,1.01,20,286254,3
5,1995,206,20600,5.09,43,286254,4
5,2004,41,4100,1.01,20,286254,4
5,2013,90,9000,2.22,21,286266,2
5,2014,110,11000,2.72,21,286266,3
5,2037,50,5000,1.24,81,286266,2
5,2049,276,27600,6.82,41,286296,1
5,2050,114,11400,2.82,41,286296,4
5,2060,628,62800,15.52,81,286210,1
5,2062,44,4400,1.09,21,286266,1
5,2069,267,26700,6.6,81,286210,2
5,2087,55,5500,1.36,41,286255,2
5,2131,57,5700,1.41,19,286266,3
5,2136,109,10900,2.69,41,286266,1
5,2143,63,6300,1.56,41,286304,1
5,2144,105,10500,2.59,41,286313,1
5,2145,180,18000,4.45,41,286313,2
5,2146,172,17200,4.25,41,286266,3
5,2148,188,18800,4.65,41,286266,2
5,2152,581,58100,14.36,41,286313,3
5,2158,44,4400,1.09,41,286210,2
5,2172,69,6900,1.71,41,286304,2
5,2173,397,39700,9.81,43,286266,4
5,2212,48,4800,1.19,41,286304,3
5,2224,57,5700,1.41,41,286252,2
5,2241,216,21600,5.34,81,286252,1
5,2242,245,24500,6.05,81,286252,2
5,2243,72,7200,1.78,41,286252,1
5,2251,162,16200,4.0,41,286214,1
5,2252,927,92700,22.91,43,286254,1
5,2253,205,20500,5.07,20,286226,2
5,2292,658,65800,16.26,43,286313,3
5,2298,3631,363100,89.72,41,286284,2
5,2299,4176,417600,103.19,41,286284,1
5,2309,803,80300,19.84,43,286313,1
5,2313,1787,178700,44.16,41,286284,3
5,2323,412,41200,10.18,41,286256,2
5,2324,454,45400,11.22,41,286256,3
5,2325,229,22900,5.66,41,286256,1
5,2336,451,45100,11.14,41,286256,4
5,2346,113,11300,2.79,41,286212,1
5,2348,146,14600,3.61,41,286308,2
5,2357,47,4700,1.16,85,286212,1
5,2358,225,22500,5.56,41,286212,2
5,2359,335,33500,8.28,41,286212,3
5,2360,150,15000,3.71,41,286212,4
5,2361,89,8900,2.2,41,286308,3
5,2362,124,12400,3.06,41,286308,1
5,2409,611,61100,15.1,43,286222,1
5,2415,458,45800,11.32,43,286222,2
5,2433,654,65400,16.16,43,286212,2
5,2444,251,25100,6.2,43,286212,4
5,2445,441,44100,10.9,43,286212,3
5,2450,436,43600,10.77,43,286212,1
5,2451,769,76900,19.0,41,286284,4
5,2479,83,8300,2.05,41,286213,2
5,2480,54,5400,1.33,41,286213,1
5,2481,207,20700,5.12,43,286222,3
5,2494,114,11400,2.82,41,286213,3
5,2504,73,7300,1.8,43,286210,2
5,2505,118,11800,2.92,43,286213,2
5,2510,989,98900,24.44,43,286284,1
5,2511,43,4300,1.06,43,286213,4
5,2512,119,11900,2.94,43,286213,3
5,2513,74,7400,1.83,41,286213,4
5,2518,1160,116000,28.66,43,286284,2
5,2519,55,5500,1.36,43,286210,1
5,2520,42,4200,1.04,43,286213,1
5,2534,379,37900,9.37,43,286311,2
5,2541,843,84300,20.83,43,286311,1
5,2542,560,56000,13.84,43,286284,3
5,2543,146,14600,3.61,43,286284,4
5,2554,153,15300,3.78,43,286222,4
5,2634,42,4200,1.04,21,286214,3
5,2635,113,11300,2.79,21,286214,2
5,2642,60,6000,1.48,21,286214,1
5,2706,73,7300,1.8,43,2519932,4
5,2710,48,4800,1.19,20,286222,2
5,2711,75,7500,1.85,20,286222,1
5,2715,52,5200,1.28,41,286229,2
5,2722,748,74800,18.48,43,286229,2
5,2723,51,5100,1.26,41,286229,1
5,2724,140,14000,3.46,81,286226,2
5,2725,128,12800,3.16,81,286226,1
5,2731,96,9600,2.37,41,286229,3
5,2736,125,12500,3.09,82,286311,2
5,2737,647,64700,15.99,43,286229,3
5,2749,455,45500,11.24,43,286229,1
5,2757,300,30000,7.41,82,286311,1
5,2765,367,36700,9.07,43,286229,4
5,2821,1697,169700,41.93,43,286313,2
5,2822,309,30900,7.64,43,286313,4
5,2842,88,8800,2.17,41,286229,4
5,2912,41,4100,1.01,21,286284,2
5,2985,272,27200,6.72,41,286240,1
5,3007,87,8700,2.15,81,286240,1
5,3008,221,22100,5.46,41,286240,2
5,3009,198,19800,4.89,41,286240,3
5,3022,54,5400,1.33,81,286240,2
5,3023,43,4300,1.06,81,286240,3
5,3041,122,12200,3.01,43,286240,3
5,3050,191,19100,4.72,43,286240,1
5,3059,574,57400,14.18,41,286313,4
5,3061,203,20300,5.02,43,286240,2
5,3077,766,76600,18.93,43,286223,2
5,3088,365,36500,9.02,43,286223,1
5,3108,248,24800,6.13,43,286240,4
5,3142,725,72500,17.92,43,286223,3
5,3165,235,23500,5.81,43,286223,4
5,3170,345,34500,8.53,41,286240,4
5,3203,138,13800,3.41,43,286309,2
5,3204,64,6400,1.58,43,286309,1
5,3205,123,12300,3.04,43,286309,3
5,3212,247,24700,6.1,43,2399595,2
5,3213,141,14100,3.48,43,2399595,3
5,3216,56,5600,1.38,43,286309,4
5,3221,162,16200,4.0,43,2399595,1
5,3234,53,5300,1.31,43,2399595,4
5,3280,44,4400,1.09,53,286214,3
5,3339,68,6800,1.68,20,286313,2
5,3340,50,5000,1.24,41,286295,3
5,3358,59,5900,1.46,82,286295,2
5,3364,57,5700,1.41,41,286295,4
5,3372,66,6600,1.63,82,286295,3
5,3377,390,39000,9.64,41,286296,2
5,3404,271,27100,6.7,41,286223,2
5,3418,325,32500,8.03,43,286296,2
5,3429,65,6500,1.61,41,2519931,2
5,3430,104,10400,2.57,43,286296,1
5,3439,638,63800,15.77,41,2519931,1
5,3445,271,27100,6.7,43,286296,3
5,3450,115,11500,2.84,43,286296,4
5,3466,260,26000,6.42,41,286223,3
5,3467,114,11400,2.82,82,286223,3
5,3468,209,20900,5.16,82,2399595,2
5,3469,83,8300,2.05,82,2399595,3
5,3474,52,5200,1.28,20,2399595,2
5,3479,202,20200,4.99,82,286223,2
5,3481,160,16000,3.95,11,2519931,1
5,3484,102,10200,2.52,41,286223,4
5,3486,268,26800,6.62,91,2519931,1
5,3487,2071,207100,51.18,11,286303,1
5,3490,196,19600,4.84,82,2399595,1
5,3496,50,5000,1.24,41,286303,1
5,3514,273,27300,6.75,41,286296,3
5,3516,179,17900,4.42,91,286303,1
5,3579,176,17600,4.35,82,286223,1
5,3606,41,4100,1.01,82,286296,1
5,3631,43,4300,1.06,81,286296,2
5,3642,96,9600,2.37,20,286313,3
5,3668,79,7900,1.95,43,2519931,1
5,3669,52,5200,1.28,53,286226,2
5,3723,62,6200,1.53,85,286226,2
5,3731,41,4100,1.01,41,2399595,1
5,3754,174,17400,4.3,61,286226,2
5,3789,61,6100,1.51,81,286284,1
5,3827,63,6300,1.56,11,286284,1
5,3932,95,9500,2.35,41,286222,1
5,3943,57,5700,1.41,41,286222,2
5,3944,100,10000,2.47,81,286222,1
5,3966,104,10400,2.57,81,286222,2
5,3972,420,42000,10.38,81,286223,2
5,3982,109,10900,2.69,81,286223,3
5,3990,64,6400,1.58,43,286252,2
5,4009,160,16000,3.95,41,286223,1
5,4033,42,4200,1.04,81,286223,4
5,4051,101,10100,2.5,41,286305,1
5,4092,79,7900,1.95,43,286252,1
5,4109,71,7100,1.75,81,286305,2
5,4137,49,4900,1.21,85,286226,1
5,4170,79,7900,1.95,41,286294,1
5,4171,75,7500,1.85,43,286253,2
5,4172,54,5400,1.33,43,286253,3
5,4174,124,12400,3.06,81,286223,1
5,4185,50,5000,1.24,41,286294,2
5,4188,43,4300,1.06,21,286223,2
5,4195,43,4300,1.06,21,286223,1
5,4196,89,8900,2.2,81,286294,2
5,4205,98,9800,2.42,81,286294,1
5,4239,125,12500,3.09,41,286305,2
5,4282,52,5200,1.28,43,286249,1
5,4337,41,4100,1.01,43,286293,1
5,4355,276,27600,6.82,41,286307,1
5,4356,50,5000,1.24,82,286294,1
5,4371,114,11400,2.82,41,286307,2
5,4372,80,8000,1.98,41,286307,3
5,4397,83,8300,2.05,82,286307,2
5,4445,44,4400,1.09,81,286307,1
5,4494,178,17800,4.4,82,286307,1
5,4503,43,4300,1.06,43,286307,1
5,4509,48,4800,1.19,43,286307,2
5,4557,251,25100,6.2,82,286222,1
5,4571,52,5200,1.28,85,286222,1
5,4585,75,7500,1.85,82,286222,2
5,4917,92,9200,2.27,21,286226,2
5,4923,109,10900,2.69,21,286226,3
5,4926,47,4700,1.16,21,286226,1
5,4935,61,6100,1.51,21,286226,4
5,4952,105,10500,2.59,41,286298,2
5,4955,155,15500,3.83,41,286298,1
5,4974,82,8200,2.03,21,286212,2
5,4975,147,14700,3.63,21,286212,3
5,4989,143,14300,3.53,41,286233,1
5,4996,156,15600,3.85,41,286233,2
5,5000,248,24800,6.13,81,286298,1
5,5005,87,8700,2.15,41,286233,3
5,5013,438,43800,10.82,81,286233,1
5,5052,45,4500,1.11,25,286223,1
5,5054,96,9600,2.37,81,286233,2
5,5077,185,18500,4.57,41,286287,2
5,5081,369,36900,9.12,41,286287,1
5,5082,64,6400,1.58,41,286287,3
5,5133,74,7400,1.83,41,286287,4
5,5188,43,4300,1.06,21,286212,4
5,5238,66,6600,1.63,81,286287,1
5,5247,52,5200,1.28,81,286240,4
5,5296,343,34300,8.48,82,286233,1
5,5303,390,39000,9.64,43,286233,1
5,5317,92,9200,2.27,43,286265,2
5,5319,95,9500,2.35,82,286233,2
5,5323,67,6700,1.66,82,286249,1
5,5364,68,6800,1.68,43,286265,1
5,5378,62,6200,1.53,82,286234,1
5,5382,52,5200,1.28,43,286264,1
5,5512,104,10400,2.57,41,3400380,2
5,5513,899,89900,22.21,41,3400380,1
5,5579,41,4100,1.01,41,3400380,3
5,5589,169,16900,4.18,43,286239,1
5,5590,120,12000,2.97,43,286233,2
5,5607,416,41600,10.28,41,286274,1
5,5622,61,6100,1.51,43,286239,2
5,5626,79,7900,1.95,41,286307,4
5,5635,55,5500,1.36,41,3400380,4
5,5866,48,4800,1.19,41,286204,1
5,5873,89,8900,2.2,43,286204,1
5,5962,64,6400,1.58,43,3400380,1
6,938,67,6700,1.66,41,286296,3
6,939,815,81500,20.14,41,286226,3
6,940,2781,278100,68.72,43,286226,3
6,941,3500,350000,86.49,43,286226,2
6,943,68,6800,1.68,41,286296,1
6,944,94,9400,2.32,41,286296,2
6,945,1818,181800,44.92,43,286226,1
6,949,694,69400,17.15,41,286226,4
6,950,428,42800,10.58,20,286226,3
6,951,582,58200,14.38,20,286226,2
6,952,370,37000,9.14,20,286226,1
6,967,1652,165200,40.82,41,286284,1
6,972,1646,164600,40.67,41,286284,2
6,978,730,73000,18.04,41,286226,2
6,979,293,29300,7.24,41,286226,1
6,1010,1549,154900,38.28,43,286226,4
6,1012,770,77000,19.03,41,286284,3
6,1013,52,5200,1.28,21,286226,4
6,1014,147,14700,3.63,21,286226,2
6,1017,109,10900,2.69,21,286226,3
6,1035,525,52500,12.97,41,286284,4
6,1037,72,7200,1.78,21,286226,1
6,1051,240,24000,5.93,20,286226,4
6,1052,695,69500,17.17,43,286284,2
6,1075,82,8200,2.03,20,286284,4
6,1076,917,91700,22.66,43,286284,1
6,1080,88,8800,2.17,20,286284,3
6,1098,349,34900,8.62,43,286284,4
6,1100,505,50500,12.48,43,286284,3
6,1120,323,32300,7.98,43,286227,2
6,1122,76,7600,1.88,20,286284,2
6,1123,199,19900,4.92,43,286227,1
6,1124,482,48200,11.91,43,286227,3
6,1125,849,84900,20.98,43,286227,4
6,1130,59,5900,1.46,21,286227,3
6,1131,70,7000,1.73,21,286227,2
6,1138,118,11800,2.92,41,286227,1
6,1147,64,6400,1.58,21,286227,4
6,1154,326,32600,8.06,41,286227,2
6,1155,405,40500,10.01,41,286227,3
6,1161,787,78700,19.45,41,286227,4
6,1241,65,6500,1.61,20,286227,2
6,1246,94,9400,2.32,20,286227,3
6,1252,81,8100,2.0,41,286255,3
6,1253,68,6800,1.68,41,286255,2
6,1260,96,9600,2.37,41,286255,4
6,1276,101,10100,2.5,33,286255,4
6,1286,97,9700,2.4,33,286255,3
6,1297,54,5400,1.33,33,286255,2
6,1352,114,11400,2.82,20,286227,4
6,1353,219,21900,5.41,41,286244,4
6,1354,80,8000,1.98,41,286244,3
6,1355,73,7300,1.8,33,286244,2
6,1384,77,7700,1.9,33,286244,3
6,1405,128,12800,3.16,41,286212,4
6,1406,44,4400,1.09,21,286212,3
6,1407,85,8500,2.1,21,286212,2
6,1408,45,4500,1.11,21,286212,1
6,1418,139,13900,3.43,33,286244,4
6,1433,155,15500,3.83,41,286212,3
6,1447,122,12200,3.01,41,286212,2
6,1458,46,4600,1.14,43,286255,3
6,1459,82,8200,2.03,43,286255,4
6,1494,549,54900,13.57,43,286254,2
6,1495,426,42600,10.53,43,286254,3
6,1496,264,26400,6.52,43,286254,4
6,1522,90,9000,2.22,41,286212,1
6,1523,87,8700,2.15,41,286244,2
6,1534,249,24900,6.15,43,286254,1
6,1535,235,23500,5.81,41,286254,3
6,1549,45,4500,1.11,20,286212,3
6,1551,44,4400,1.09,41,286211,2
6,1567,99,9900,2.45,41,286254,4
6,1576,115,11500,2.84,43,286244,2
6,1577,126,12600,3.11,43,286244,3
6,1598,85,8500,2.1,43,286244,1
6,1600,69,6900,1.71,25,286270,4
6,1601,45,4500,1.11,25,286270,3
6,1621,56,5600,1.38,25,286270,2
6,1640,252,25200,6.23,43,286244,4
6,1675,63,6300,1.56,53,286244,4
6,1719,220,22000,5.44,43,2519932,1
6,1720,73,7300,1.8,43,2519932,2
6,1723,91,9100,2.25,41,2519932,2
6,1743,420,42000,10.38,41,2519932,1
6,1744,62,6200,1.53,41,286210,1
6,1775,145,14500,3.58,41,286223,3
6,1811,42,4200,1.04,20,286244,2
6,1816,54,5400,1.33,19,286223,2
6,1828,92,9200,2.27,41,286223,4
6,1838,142,14200,3.51,41,286223,2
6,1847,65,6500,1.61,41,286223,1
6,1916,628,62800,15.52,43,286223,2
6,1917,573,57300,14.16,43,286223,3
6,1918,140,14000,3.46,43,286223,4
6,1935,189,18900,4.67,20,286223,2
6,1936,84,8400,2.08,20,286223,1
6,1937,212,21200,5.24,20,286223,3
6,1966,64,6400,1.58,20,286210,1
6,1988,153,15300,3.78,43,286210,1
6,1989,176,17600,4.35,43,286210,2
6,2015,74,7400,1.83,43,286210,3
6,2073,151,15100,3.73,43,286223,1
6,2090,160,16000,3.95,81,286223,2
6,2127,93,9300,2.3,81,286223,3
6,2139,49,4900,1.21,43,286296,3
6,2174,398,39800,9.83,41,286254,2
6,2201,414,41400,10.23,41,286254,1
6,2202,991,99100,24.49,43,286224,4
6,2226,331,33100,8.18,43,286224,3
6,2266,158,15800,3.9,43,286222,1
6,2267,45,4500,1.11,43,286222,3
6,2287,265,26500,6.55,43,286222,2
6,2378,67,6700,1.66,33,286269,4
